Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2020-08-12T02:41:07Z,-0.031,28.1848,1.1154,1.504,27.995,29.794193,3.96,70.177,14.405,190.0093,1342.2,1.3551896250141102,-0,0
2020-08-12T02:41:07Z,-0.032,28.1914,1.1074,1.5008,28.005,29.806767,3.9273,69.655,14.404,191.3153,1298.1,1.355516870828124,-0.001,0
2020-08-12T02:41:07Z,-0.031,28.1984,1.0952,1.4413,27.991,29.795327,3.8943,69.155,14.404,191.8172,1314.4,1.3546076842634371,-0.001,0
2020-08-12T02:41:07Z,-0.031,28.2039,1.0917,1.4014,27.976,29.782759,3.8612,68.646,14.404,192.1199,1367.5,1.3536893419006888,0,0
2020-08-12T02:41:07Z,-0.031,28.2073,1.0839,1.3966,27.971,29.781687,3.8275,68.155,14.403,192.307,1401.8,1.353339846804775,0.001,0
2020-08-12T02:41:07Z,-0.031,28.2109,1.0586,1.4178,27.969,29.782375,3.8003,67.701,14.403,192.7034,1413.8,1.353137952715949,0.001,0
2020-08-12T02:41:07Z,-0.031,28.2164,1.0341,1.4181,27.975,29.79108,3.7737,67.271,14.403,193.0413,1393.9,1.3532916127565704,0.001,0
2020-08-12T02:41:07Z,-0.03,28.2229,1.0165,1.3656,27.945,29.76006,3.7442,66.859,14.403,193.0373,1357.3,1.3515808191892282,0.001,0
2020-08-12T02:41:07Z,-0.029,28.229,0.9984,1.3669,27.792,29.597632,3.7168,66.459,14.403,192.9984,1345.9,1.3436088729427471,0.001,0
2020-08-12T02:41:07Z,-0.029,28.2344,0.9773,1.3986,27.563,29.349659,3.692,66.164,14.404,193.0884,1391.7,1.3317881449085383,0,0
2020-08-12T02:41:07Z,-0.03,28.2385,0.9523,1.3719,27.414,29.172408,3.6686,66.629,14.405,193.1776,1430.3,1.3240860813679816,1.7088e-8,0
2020-08-12T02:41:07Z,-0.03,28.2416,0.9343,1.353,27.382,29.103804,3.6454,69.216,14.407,193.3892,1388.7,1.3223723983372417,1.8797e-7,0
2020-08-12T02:41:07Z,-0.03,28.2432,0.9506,1.3761,27.402,29.09103,3.6248,74.843,14.409,193.9263,1353.7,1.3233475440514209,1.8797e-7,0
2020-08-12T02:41:07Z,-0.031,28.2466,0.9966,1.4103,27.416,29.081342,3.5987,82.648,14.409,194.5085,1339.2,1.3239683212215612,1.7088e-8,0
2020-08-12T02:41:07Z,-0.031,28.2163,1.0232,1.423,27.401,29.050058,3.5943,90.768,14.41,194.8361,1314.6,1.3240259302716224,1.5535e-9,0
2020-08-12T02:41:07Z,-0.03,28.1352,1.0237,1.3928,27.391,29.029929,3.7125,98.03,14.41,194.963,1316.3,1.3257185193806575,1.4122e-10,0
2020-08-12T02:41:07Z,-0.03,28.0648,0.9934,1.3887,27.394,29.028255,4.0467,103.963,14.41,195.0097,1314.9,1.3277885526687756,1.2733e-11,0
2020-08-12T02:41:07Z,-0.03,28.0238,0.9436,1.4076,27.397,29.029814,4.5259,108.272,14.41,194.8845,1300.7,1.3290606088021488,9.4981e-15,0
2020-08-12T02:41:07Z,-0.03,27.9981,0.9178,1.4158,27.416,29.048776,4.9904,110.844,14.41,194.568,1325.1,1.3307351983318825,-1.263e-11,0
2020-08-12T02:41:07Z,-0.03,27.9834,0.9003,1.4183,27.434,29.067219,5.395,111.694,14.41,194.4523,1376.6,1.332059013999681,-1.4e-10,0
2020-08-12T02:41:07Z,-0.031,27.9745,0.8937,1.3693,27.429,29.062502,5.7289,111.095,14.41,194.6036,1395.2,1.332046702350111,-1.54e-9,0
2020-08-12T02:41:07Z,-0.032,27.9711,0.9237,1.3382,27.422,29.055177,5.9656,109.759,14.411,194.8485,1392.8,1.331781322848916,-1.694e-8,0
2020-08-12T02:41:07Z,-0.032,27.9696,0.9671,1.3865,27.41,29.042085,6.107,108.387,14.411,195.263,1398.1,1.3312077983069304,-1.863e-7,0
2020-08-12T02:41:07Z,-0.031,27.9698,0.9796,1.4377,27.4,29.031072,6.1514,107.272,14.411,195.6571,1367.9,1.3306901735240166,-1.863e-7,0
2020-08-12T02:41:07Z,-0.03,27.9708,0.9616,1.4417,27.418,29.048891,6.1009,106.42,14.411,195.6559,1328.5,1.3315846615984515,-1.693e-8,0
