Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
7/11/2019 8:19:30 AM	1.61	0.22	0.55	0.44	0.00	0.00	0.00	0.23	2.83	100.00	2.34	25.89	856	218	247	13	0	0	0	0	1334	175.39	4.83	1.57	5.18	6.49	7.55	11.09	1.23	39.80	12.09
7/11/2019 8:19:32 AM	1.42	0.42	0.71	0.21	0.00	0.00	0.00	0.37	2.76	100.00	2.39	25.93	752	418	321	6	0	0	0	0	1496	174.47	4.89	1.38	5.54	7.62	7.64	11.30	1.23	39.90	12.10
7/11/2019 8:19:35 AM	1.70	0.37	0.68	0.31	0.00	0.00	0.00	0.21	3.06	100.00	2.46	25.92	899	374	305	9	0	0	0	0	1587	174.86	4.87	1.01	5.53	6.47	8.21	11.21	1.24	39.97	12.10
7/11/2019 8:19:37 AM	1.62	0.54	0.73	0.00	0.00	0.00	0.00	0.36	2.89	100.00	2.51	26.03	860	539	329	0	0	0	0	0	1729	175.08	4.58	0.73	6.33	7.56	7.02	11.07	1.25	40.05	12.12
7/11/2019 8:19:40 AM	1.40	0.56	1.04	0.00	0.00	0.00	0.00	0.26	3.00	100.00	2.57	26.10	743	557	467	0	0	0	0	0	1767	175.33	4.88	1.23	6.17	6.83	7.45	10.97	1.25	40.12	12.14
7/11/2019 8:19:42 AM	1.27	0.52	1.00	0.00	0.00	0.00	0.00	0.28	2.79	100.00	2.61	26.06	675	521	449	0	0	0	0	0	1645	174.84	4.67	1.74	5.94	6.70	6.98	10.49	1.26	40.19	12.14
7/11/2019 8:19:44 AM	1.03	0.44	1.03	0.12	0.00	0.00	0.00	0.30	2.62	100.00	2.67	26.05	546	438	462	4	0	0	0	0	1449	174.76	4.97	1.79	5.57	6.82	7.09	10.56	1.26	40.30	12.16
7/11/2019 8:19:47 AM	0.93	0.50	1.11	0.03	0.00	0.00	0.00	0.34	2.56	100.00	2.69	25.99	493	497	498	1	0	0	0	0	1488	174.94	4.95	1.69	5.61	7.08	7.01	10.48	1.26	40.38	12.17
7/11/2019 8:19:49 AM	1.23	0.40	0.80	0.13	0.00	0.00	0.00	0.35	2.56	100.00	2.73	25.94	652	397	361	4	0	0	0	0	1414	174.70	4.71	0.86	5.03	7.11	7.42	10.57	1.27	40.44	12.16
7/11/2019 8:19:51 AM	1.47	0.20	0.73	0.42	0.00	0.00	0.00	0.25	2.83	100.00	2.79	25.97	777	201	331	13	0	0	0	0	1322	175.45	5.16	1.53	5.10	6.71	7.53	11.47	1.27	40.51	12.20
7/11/2019 8:19:54 AM	1.73	0.40	0.76	0.00	0.00	0.00	0.00	0.24	2.90	100.00	2.82	25.98	919	403	341	0	0	0	0	0	1664	175.07	4.17	1.32	5.37	6.41	6.81	10.53	1.28	40.59	12.20
7/11/2019 8:19:56 AM	0.88	0.52	1.13	0.04	0.00	0.00	0.00	0.33	2.57	100.00	2.88	26.04	464	522	509	1	0	0	0	0	1496	175.48	5.03	1.12	5.47	6.90	7.50	10.35	1.28	40.68	12.22
7/11/2019 8:19:59 AM	1.03	0.40	1.00	0.13	0.00	0.00	0.00	0.30	2.56	100.00	2.95	26.02	546	402	448	4	0	0	0	0	1400	175.00	4.85	2.25	5.59	6.69	6.65	10.40	1.29	40.76	12.23
7/11/2019 8:20:01 AM	1.09	0.47	0.84	0.00	0.00	0.00	0.00	0.35	2.40	100.00	3.02	26.00	580	468	377	0	0	0	0	0	1426	174.66	4.33	1.25	5.17	6.83	6.80	9.75	1.30	40.84	12.22
7/11/2019 8:20:03 AM	1.06	0.53	0.97	0.00	0.00	0.00	0.00	0.30	2.56	100.00	3.07	26.02	561	530	436	0	0	0	0	0	1527	175.30	4.53	1.64	5.68	6.56	6.94	9.84	1.30	40.90	12.27
7/11/2019 8:20:06 AM	1.09	0.48	1.42	0.06	0.00	0.00	0.00	0.27	3.05	100.00	3.12	26.04	578	484	637	2	0	0	0	0	1701	174.43	5.71	1.44	5.87	7.14	7.75	11.92	1.31	40.98	12.25
7/11/2019 8:20:08 AM	0.88	0.44	1.18	0.00	0.00	0.00	0.00	0.32	2.50	100.00	3.16	26.01	468	440	531	0	0	0	0	0	1439	174.94	4.95	1.23	5.34	6.83	6.73	10.35	1.31	41.05	12.26
7/11/2019 8:20:11 AM	1.38	0.44	0.82	0.13	0.00	0.00	0.00	0.29	2.78	100.00	3.22	25.98	734	445	368	4	0	0	0	0	1550	174.93	4.72	1.33	5.53	6.88	7.49	10.74	1.32	41.13	12.26
7/11/2019 8:20:13 AM	1.34	0.53	0.88	0.01	0.00	0.00	0.00	0.29	2.76	100.00	3.27	25.97	709	531	395	0	0	0	0	0	1636	174.64	4.49	1.63	5.81	6.69	7.18	10.30	1.32	41.20	12.28
7/11/2019 8:20:15 AM	1.28	0.43	1.06	0.00	0.00	0.00	0.00	0.29	2.77	100.00	3.35	25.97	680	427	478	0	0	0	0	0	1585	174.74	4.82	0.95	5.33	6.82	7.06	10.84	1.33	41.29	12.29
7/11/2019 8:20:18 AM	1.47	0.44	0.77	0.12	0.00	0.00	0.00	0.32	2.79	100.00	3.41	25.95	776	437	346	4	0	0	0	0	1563	174.68	4.66	1.50	5.58	7.11	7.34	10.92	1.33	41.35	12.31
7/11/2019 8:20:20 AM	1.56	0.49	0.57	0.24	0.00	0.00	0.00	0.34	2.86	100.00	3.47	25.95	829	485	255	7	0	0	0	0	1576	175.19	4.71	1.71	5.99	7.44	7.84	11.10	1.34	41.42	12.33
7/11/2019 8:20:22 AM	1.34	0.43	0.69	0.36	0.00	0.00	0.00	0.37	2.82	100.00	3.52	25.91	713	428	310	11	0	0	0	0	1461	175.19	5.28	1.40	5.77	7.72	8.29	11.61	1.34	41.48	12.35
7/11/2019 8:20:25 AM	1.38	0.40	0.50	0.51	0.00	0.00	0.00	0.41	2.80	100.00	3.60	25.67	731	399	227	15	0	0	0	0	1372	175.08	5.41	1.82	5.98	8.14	8.46	11.92	1.35	41.55	12.35
7/11/2019 8:20:27 AM	2.34	0.38	0.40	0.35	0.00	0.00	0.00	0.46	3.47	100.00	3.67	25.17	1241	379	180	11	0	0	0	0	1811	174.80	5.34	1.92	6.34	9.60	8.34	14.27	1.36	41.64	12.33
7/11/2019 8:20:30 AM	1.85	0.61	1.18	0.18	0.00	0.00	0.00	0.54	3.82	100.00	3.72	24.97	983	610	531	5	0	0	0	0	2129	175.11	6.77	1.90	7.27	10.88	9.27	16.06	1.36	41.69	12.35
7/11/2019 8:20:32 AM	2.34	0.60	0.99	0.22	0.00	0.00	0.00	0.54	4.15	100.00	3.78	24.87	1238	604	444	7	0	0	0	0	2294	174.95	6.74	2.16	7.65	11.35	9.51	16.99	1.37	41.76	12.38
7/11/2019 8:20:34 AM	2.48	0.61	1.04	0.27	0.00	0.00	0.00	0.58	4.40	100.00	3.83	24.26	1317	613	468	8	0	0	0	0	2405	174.83	7.18	2.66	8.13	12.17	9.71	18.23	1.38	41.84	12.37
7/11/2019 8:20:37 AM	1.85	0.74	1.78	0.00	0.00	0.00	0.00	0.60	4.37	100.00	3.86	23.67	982	740	801	0	0	0	0	0	2524	174.35	7.93	2.30	8.30	12.38	9.54	18.50	1.38	41.90	12.41
7/11/2019 8:20:39 AM	2.33	0.53	1.20	0.29	0.00	0.00	0.00	0.56	4.35	100.00	3.91	23.41	1233	528	542	9	0	0	0	0	2311	174.57	7.44	2.18	7.64	11.92	9.75	18.29	1.38	41.95	12.42
7/11/2019 8:20:41 AM	2.03	0.56	1.27	0.30	0.00	0.00	0.00	0.50	4.15	100.00	3.96	22.96	1076	558	570	9	0	0	0	0	2213	174.59	7.32	2.07	7.54	11.06	9.75	17.21	1.39	42.03	12.42
7/11/2019 8:20:44 AM	1.71	0.44	0.91	0.58	0.00	0.00	0.00	0.56	3.64	100.00	4.03	22.50	909	436	408	17	0	0	0	0	1771	174.94	7.22	2.22	7.07	11.03	9.71	16.31	1.39	42.08	12.42
7/11/2019 8:20:46 AM	1.85	0.49	1.17	0.32	0.00	0.00	0.00	0.54	3.83	100.00	4.06	22.38	980	486	528	10	0	0	0	0	2004	175.17	7.11	2.10	7.09	11.04	9.26	16.63	1.40	42.15	12.42
7/11/2019 8:20:49 AM	2.13	0.55	1.03	0.25	0.00	0.00	0.00	0.53	3.96	100.00	4.11	22.33	1128	551	463	7	0	0	0	0	2150	174.64	6.74	1.91	7.25	11.03	9.38	16.52	1.40	42.20	12.47
7/11/2019 8:20:51 AM	2.15	0.42	0.53	0.61	0.00	0.00	0.00	0.56	3.71	100.00	4.16	22.21	1140	424	236	18	0	0	0	0	1819	174.63	6.59	2.66	7.26	10.99	9.41	16.10	1.41	42.26	12.46
7/11/2019 8:20:53 AM	1.39	0.72	1.60	0.02	0.00	0.00	0.00	0.59	3.73	100.00	4.22	21.97	735	718	718	1	0	0	0	0	2172	174.90	7.23	2.00	7.49	11.28	9.17	16.17	1.41	42.32	12.48
7/11/2019 8:20:56 AM	1.82	0.47	0.85	0.52	0.00	0.00	0.00	0.58	3.66	100.00	4.28	21.80	965	467	384	16	0	0	0	0	1831	174.77	7.03	2.29	7.16	11.19	9.57	16.31	1.42	42.36	12.50
7/11/2019 8:20:58 AM	1.51	0.61	1.47	0.25	0.00	0.00	0.00	0.58	3.84	100.00	4.36	21.62	800	612	660	8	0	0	0	0	2080	174.68	7.61	2.25	7.54	11.50	9.55	16.93	1.43	42.41	12.50
7/11/2019 8:21:01 AM	1.84	0.42	0.94	0.53	0.00	0.00	0.00	0.56	3.73	100.00	4.40	21.61	976	419	424	16	0	0	0	0	1834	174.78	7.20	2.22	7.03	11.17	9.54	16.64	1.43	42.47	12.53
7/11/2019 8:21:03 AM	1.54	0.57	1.43	0.34	0.00	0.00	0.00	0.54	3.87	100.00	4.44	21.71	819	566	642	10	0	0	0	0	2036	174.96	7.65	2.21	7.46	11.13	9.69	16.85	1.43	42.52	12.51
7/11/2019 8:21:05 AM	1.63	0.54	1.43	0.34	0.00	0.00	0.00	0.53	3.95	100.00	4.49	21.64	866	540	644	10	0	0	0	0	2060	174.78	7.67	2.32	7.47	11.14	9.60	17.08	1.44	42.54	12.55
7/11/2019 8:21:08 AM	1.40	0.54	1.67	0.40	0.00	0.00	0.00	0.56	4.01	100.00	4.56	21.50	741	544	753	12	0	0	0	0	2050	174.59	8.37	2.57	7.72	11.66	9.87	17.90	1.45	42.58	12.54
7/11/2019 8:21:10 AM	1.25	0.66	2.18	0.12	0.00	0.00	0.00	0.55	4.21	100.00	4.65	21.29	661	655	981	4	0	0	0	0	2302	174.98	8.71	2.12	7.81	11.79	9.88	18.39	1.46	42.64	12.55
7/11/2019 8:21:12 AM	1.49	0.60	1.96	0.29	0.00	0.00	0.00	0.60	4.35	100.00	4.70	21.12	787	604	884	9	0	0	0	0	2284	174.77	8.95	2.43	8.05	12.51	10.25	19.32	1.46	42.68	12.58
7/11/2019 8:21:15 AM	1.09	0.70	2.33	0.18	0.00	0.00	0.00	0.65	4.29	100.00	4.75	20.93	576	697	1046	5	0	0	0	0	2325	174.49	9.43	2.47	8.25	12.94	10.28	19.56	1.47	42.72	12.57
7/11/2019 8:21:17 AM	1.04	0.74	2.83	0.16	0.00	0.00	0.00	0.62	4.77	100.00	4.80	20.71	551	744	1272	5	0	0	0	0	2571	174.78	10.51	2.66	8.86	13.49	10.91	21.35	1.47	42.75	12.60
7/11/2019 8:21:20 AM	0.98	0.74	2.80	0.22	0.00	0.00	0.00	0.66	4.75	100.00	4.84	20.40	521	745	1262	7	0	0	0	0	2535	175.07	10.71	2.97	9.05	13.92	10.96	21.68	1.47	42.80	12.58
7/11/2019 8:21:22 AM	0.47	0.98	4.29	0.00	0.00	0.00	0.00	0.60	5.74	100.00	4.88	20.08	248	977	1932	0	0	0	0	0	3157	174.56	13.37	2.79	10.54	14.91	12.41	25.22	1.48	42.82	12.62
7/11/2019 8:21:24 AM	0.63	0.70	3.64	0.55	0.00	0.00	0.00	0.67	5.52	100.00	4.93	20.01	335	696	1637	17	0	0	0	0	2684	174.41	13.53	3.40	10.03	15.44	12.86	25.70	1.48	42.86	12.61
7/11/2019 8:21:27 AM	0.64	0.76	4.08	0.20	0.00	0.00	0.00	0.62	5.68	100.00	4.94	19.77	339	761	1837	6	0	0	0	0	2943	174.41	13.45	2.91	9.84	15.18	12.34	25.81	1.48	42.92	12.63
7/11/2019 8:21:29 AM	0.30	0.85	5.29	0.23	0.00	0.00	0.00	0.62	6.67	100.00	4.97	19.81	157	854	2380	7	0	0	0	0	3398	174.44	16.31	3.22	11.14	16.85	14.03	30.15	1.49	42.90	12.63
7/11/2019 8:21:31 AM	0.00	0.94	6.07	0.34	0.00	0.00	0.00	0.65	7.35	100.00	5.05	19.57	0	940	2734	10	0	0	0	0	3683	174.38	18.56	4.11	12.49	18.33	15.22	33.36	1.50	42.94	12.63
7/11/2019 8:21:34 AM	0.00	1.08	7.12	0.38	0.00	0.00	0.00	0.67	8.58	99.66	5.10	19.17	0	1080	3206	11	0	0	0	0	4298	173.69	22.03	4.70	14.35	20.67	16.92	38.00	1.50	42.97	12.66
7/11/2019 8:21:36 AM	0.00	0.99	7.28	0.43	0.00	0.00	0.00	0.60	8.70	99.91	5.14	18.97	0	990	3275	13	0	0	0	0	4278	174.14	22.08	4.48	14.05	20.21	17.10	38.47	1.50	42.98	12.65
7/11/2019 8:21:39 AM	0.00	0.97	8.83	0.72	0.00	0.00	0.00	0.64	10.51	99.76	5.20	18.75	0	966	3974	21	0	0	0	0	4961	173.87	27.35	5.15	16.12	23.87	19.89	46.56	1.51	43.00	12.67
7/11/2019 8:21:41 AM	0.00	0.97	10.21	0.80	0.00	0.00	0.00	0.57	11.98	99.57	5.26	18.55	0	974	4597	24	0	0	0	0	5595	173.54	31.16	5.66	17.70	25.74	21.67	52.21	1.52	43.02	12.67
7/11/2019 8:21:43 AM	0.00	1.21	11.08	0.67	0.00	0.00	0.00	0.59	12.96	99.36	5.31	18.40	0	1214	4984	20	0	0	0	0	6218	173.17	33.58	5.81	19.33	27.51	23.10	55.42	1.52	43.03	12.69
7/11/2019 8:21:46 AM	0.00	1.49	12.53	0.43	0.00	0.00	0.00	0.59	14.45	99.21	5.37	18.13	0	1486	5640	13	0	0	0	0	7138	172.92	36.60	7.09	21.77	29.82	24.45	60.85	1.53	43.05	12.71
7/11/2019 8:21:48 AM	0.00	1.38	12.48	0.92	0.00	0.00	0.00	0.61	14.78	99.18	5.41	17.68	0	1382	5617	27	0	0	0	0	7027	172.87	38.78	7.35	22.40	30.88	25.79	62.43	1.53	43.05	12.71
7/11/2019 8:21:51 AM	0.00	1.30	13.20	1.03	0.00	0.00	0.00	0.57	15.53	98.91	5.48	17.52	0	1297	5938	31	0	0	0	0	7266	172.40	40.68	7.20	22.77	31.78	26.95	65.71	1.54	43.07	12.71
7/11/2019 8:21:53 AM	0.00	1.08	13.43	1.38	0.00	0.00	0.00	0.53	15.89	98.86	5.52	17.39	0	1084	6045	41	0	0	0	0	7170	172.32	42.13	7.47	22.80	32.29	27.69	67.89	1.54	43.07	12.74
7/11/2019 8:21:55 AM	0.00	1.25	14.23	1.31	0.00	0.00	0.00	0.57	16.78	99.11	5.58	17.23	0	1251	6402	39	0	0	0	0	7692	172.74	44.08	7.79	24.17	34.02	29.05	71.40	1.55	43.07	12.71
7/11/2019 8:21:58 AM	0.00	1.31	12.93	1.03	0.00	0.00	0.00	0.54	15.27	98.97	5.65	16.76	0	1309	5820	31	0	0	0	0	7159	172.50	39.90	7.18	22.56	31.02	26.65	64.34	1.55	43.05	12.75
7/11/2019 8:22:00 AM	0.00	1.36	12.73	1.11	0.00	0.00	0.00	0.59	15.21	98.89	5.71	16.50	0	1363	5728	33	0	0	0	0	7125	172.37	40.02	7.29	22.85	31.39	26.95	64.13	1.56	43.07	12.73
7/11/2019 8:22:02 AM	0.00	1.06	11.70	1.28	0.00	0.00	0.00	0.53	14.04	98.96	5.76	16.30	0	1058	5263	38	0	0	0	0	6360	172.47	37.28	6.72	20.72	29.01	25.35	59.98	1.56	43.06	12.76
7/11/2019 8:22:05 AM	0.00	1.33	11.79	1.00	0.00	0.00	0.00	0.53	14.13	98.74	5.83	15.76	0	1335	5305	30	0	0	0	0	6670	172.10	36.93	7.18	21.65	28.90	25.15	59.18	1.57	43.06	12.75
7/11/2019 8:22:07 AM	0.00	1.29	11.14	0.93	0.00	0.00	0.00	0.55	13.36	99.06	5.90	15.29	0	1290	5012	28	0	0	0	0	6330	172.65	34.98	6.58	20.52	27.84	24.14	56.28	1.58	43.05	12.77
7/11/2019 8:22:10 AM	0.00	1.27	10.83	1.14	0.00	0.00	0.00	0.57	13.24	98.78	5.98	14.95	0	1273	4873	34	0	0	0	0	6180	172.17	35.05	6.69	20.64	27.85	24.57	55.91	1.59	43.05	12.75
7/11/2019 8:22:12 AM	0.00	1.63	11.51	0.91	0.00	0.00	0.00	0.58	14.05	98.69	6.08	14.40	0	1632	5178	27	0	0	0	0	6838	172.01	36.84	7.25	22.60	29.17	25.58	57.81	1.60	43.04	12.77
7/11/2019 8:22:14 AM	0.00	1.41	11.47	1.33	0.00	0.00	0.00	0.62	14.21	98.74	6.16	14.20	0	1413	5163	40	0	0	0	0	6615	172.10	38.35	7.31	22.50	30.10	26.36	59.50	1.60	43.02	12.76
7/11/2019 8:22:17 AM	0.00	1.70	12.70	1.11	0.00	0.00	0.00	0.60	15.50	98.53	6.25	14.25	0	1698	5713	33	0	0	0	0	7444	171.72	41.09	7.68	24.50	31.94	27.97	63.73	1.61	42.99	12.76
7/11/2019 8:22:19 AM	0.00	2.12	13.01	1.19	0.00	0.00	0.00	0.61	16.33	98.47	6.32	14.14	0	2119	5857	36	0	0	0	0	8012	171.63	42.47	8.06	26.80	32.97	30.59	65.68	1.62	42.98	12.78
7/11/2019 8:22:22 AM	0.00	2.62	13.47	1.81	0.00	0.00	0.00	0.59	17.90	98.32	6.38	14.11	0	2617	6060	54	0	0	0	0	8732	171.37	46.36	9.62	31.03	35.14	35.42	70.15	1.63	42.95	12.81
7/11/2019 8:22:24 AM	0.00	4.88	12.32	2.24	0.00	0.00	0.00	0.60	19.44	97.42	6.46	14.14	0	4875	5545	67	0	0	0	0	10487	169.81	46.73	11.00	40.69	35.68	45.90	67.89	1.63	42.92	12.81
7/11/2019 8:22:26 AM	0.00	10.65	8.35	0.36	0.00	0.00	0.00	0.62	19.36	96.82	6.56	13.52	0	10653	3755	11	0	0	0	0	14420	168.75	34.06	12.93	58.35	29.74	58.60	45.32	1.64	42.90	12.81
7/11/2019 8:22:29 AM	0.00	11.00	7.02	0.24	0.00	0.00	0.00	0.66	18.25	96.51	6.63	12.85	0	10997	3158	7	0	0	0	0	14162	168.21	31.13	12.13	58.18	27.91	58.27	39.18	1.65	42.85	12.79
