"metric","MSN","Hour","DateTime","proportion_lit","proportion_pel"
"Copepoda_density_NopL",5,"noon","2021-07-07",0.257728998500463,0.742271001499537
"Copepoda_density_NopL",5,"noon2","2021-07-08",0.368421052631578,0.631578947368422
"Copepoda_density_NopL",5,"sunrise1","2021-07-08",0.3659793814433,0.6340206185567
"Copepoda_density_NopL",5,"sunrise2","2021-07-08",0.579487179487179,0.420512820512821
"Copepoda_density_NopL",5,"sunrise3","2021-07-08",0.426356589147288,0.573643410852712
"Copepoda_density_NopL",5,"sunrise4","2021-07-08",0.147826086956522,0.852173913043478
"Copepoda_density_NopL",5,"sunset1","2021-07-07",0.301587301587303,0.698412698412697
"Copepoda_density_NopL",5,"sunset2","2021-07-07",0.21455938697318,0.78544061302682
"Copepoda_density_NopL",5,"sunset3","2021-07-07",0.195652173913044,0.804347826086956
"Copepoda_density_NopL",5,"sunset4","2021-07-07",0.440414507772021,0.559585492227979
"Cyclopoida_BiomassConcentration_ugpL",1,"midnight","2019-07-11",0.194101067374209,0.805898932625791
"Cyclopoida_BiomassConcentration_ugpL",1,"noon","2019-07-10",0.231761455253074,0.768238544746926
"Cyclopoida_BiomassConcentration_ugpL",1,"noon2","2019-07-11",0.0491134701683049,0.950886529831695
"Cyclopoida_BiomassConcentration_ugpL",1,"sunrise1","2019-07-11",0.576034283879669,0.423965716120331
"Cyclopoida_BiomassConcentration_ugpL",1,"sunrise2","2019-07-11",0.360241895633256,0.639758104366744
"Cyclopoida_BiomassConcentration_ugpL",1,"sunrise3","2019-07-11",0.114232846319316,0.885767153680684
"Cyclopoida_BiomassConcentration_ugpL",1,"sunrise4","2019-07-11",0.0310584148187745,0.968941585181226
"Cyclopoida_BiomassConcentration_ugpL",1,"sunset1","2019-07-10",0.146968825669491,0.853031174330509
"Cyclopoida_BiomassConcentration_ugpL",1,"sunset2","2019-07-10",0.0534181328173051,0.946581867182695
"Cyclopoida_BiomassConcentration_ugpL",1,"sunset3","2019-07-10",0.0342079859408272,0.965792014059173
"Cyclopoida_BiomassConcentration_ugpL",1,"sunset4","2019-07-10",0.135638400885288,0.864361599114712
"Cyclopoida_BiomassConcentration_ugpL",2,"midnight","2019-07-25",0.292295186331179,0.707704813668821
"Cyclopoida_BiomassConcentration_ugpL",2,"noon","2019-07-24",0.106420873905709,0.893579126094291
"Cyclopoida_BiomassConcentration_ugpL",2,"noon2","2019-07-25",0.201535934051847,0.798464065948153
"Cyclopoida_BiomassConcentration_ugpL",2,"sunrise1","2019-07-25",0.528875104643764,0.471124895356236
"Cyclopoida_BiomassConcentration_ugpL",2,"sunrise2","2019-07-25",0.478742639773808,0.521257360226192
"Cyclopoida_BiomassConcentration_ugpL",2,"sunrise3","2019-07-25",0.174125253427949,0.825874746572051
"Cyclopoida_BiomassConcentration_ugpL",2,"sunrise4","2019-07-25",0.663006954453347,0.336993045546653
"Cyclopoida_BiomassConcentration_ugpL",2,"sunset1","2019-07-24",0.128210246591553,0.871789753408447
"Cyclopoida_BiomassConcentration_ugpL",2,"sunset2","2019-07-24",0.167474693666021,0.832525306333979
"Cyclopoida_BiomassConcentration_ugpL",2,"sunset3","2019-07-24",0.122804631854429,0.877195368145571
"Cyclopoida_BiomassConcentration_ugpL",2,"sunset4","2019-07-24",0.522071935398607,0.477928064601393
"Cyclopoida_BiomassConcentration_ugpL",3,"midnight","2020-08-13",0.758283343149027,0.241716656850973
"Cyclopoida_BiomassConcentration_ugpL",3,"noon","2020-08-12",1,0
"Cyclopoida_BiomassConcentration_ugpL",3,"noon2","2020-08-13",0.0405168427975808,0.959483157202419
"Cyclopoida_BiomassConcentration_ugpL",3,"sunrise1","2020-08-13",0.285541056270413,0.714458943729587
"Cyclopoida_BiomassConcentration_ugpL",3,"sunrise2","2020-08-13",0.821830714787205,0.178169285212795
"Cyclopoida_BiomassConcentration_ugpL",3,"sunrise3","2020-08-13",0.623028975603537,0.376971024396463
"Cyclopoida_BiomassConcentration_ugpL",3,"sunrise4","2020-08-13",0.14668655488385,0.85331344511615
"Cyclopoida_BiomassConcentration_ugpL",3,"sunset1","2020-08-12",0.455009683376455,0.544990316623545
"Cyclopoida_BiomassConcentration_ugpL",3,"sunset2","2020-08-12",0.244548020268438,0.755451979731562
"Cyclopoida_BiomassConcentration_ugpL",3,"sunset3","2020-08-12",0.278290334480828,0.721709665519172
"Cyclopoida_BiomassConcentration_ugpL",3,"sunset4","2020-08-12",0.621065212838904,0.378934787161096
"Cyclopoida_BiomassConcentration_ugpL",4,"midnight","2021-06-16",0.64266911646325,0.35733088353675
"Cyclopoida_BiomassConcentration_ugpL",4,"noon","2021-06-15",0.291924107168028,0.708075892831972
"Cyclopoida_BiomassConcentration_ugpL",4,"noon2","2021-06-16",0.69173246450067,0.308267535499329
"Cyclopoida_BiomassConcentration_ugpL",4,"sunrise1","2021-06-16",0.740674181019134,0.259325818980866
"Cyclopoida_BiomassConcentration_ugpL",4,"sunrise2","2021-06-16",0.542999040859382,0.457000959140618
"Cyclopoida_BiomassConcentration_ugpL",4,"sunrise3","2021-06-16",0.393099177233153,0.606900822766847
"Cyclopoida_BiomassConcentration_ugpL",4,"sunrise4","2021-06-16",0.270450434659756,0.729549565340244
"Cyclopoida_BiomassConcentration_ugpL",4,"sunset1","2021-06-15",0.301090635557388,0.698909364442612
"Cyclopoida_BiomassConcentration_ugpL",4,"sunset2","2021-06-15",0.056960810974271,0.943039189025729
"Cyclopoida_BiomassConcentration_ugpL",4,"sunset3","2021-06-15",0.49450487133191,0.50549512866809
"Cyclopoida_BiomassConcentration_ugpL",4,"sunset4","2021-06-15",0.120581290427237,0.879418709572763
"Cyclopoida_BiomassConcentration_ugpL",5,"midnight","2021-07-08",0.264523702663793,0.735476297336207
"Cyclopoida_BiomassConcentration_ugpL",5,"noon","2021-07-07",0.137784122664668,0.862215877335332
"Cyclopoida_BiomassConcentration_ugpL",5,"noon2","2021-07-08",0.0443517838549232,0.955648216145077
"Cyclopoida_BiomassConcentration_ugpL",5,"sunrise1","2021-07-08",0.67261839382498,0.32738160617502
"Cyclopoida_BiomassConcentration_ugpL",5,"sunrise2","2021-07-08",0.602844036455994,0.397155963544006
"Cyclopoida_BiomassConcentration_ugpL",5,"sunrise3","2021-07-08",0.27321856305173,0.72678143694827
"Cyclopoida_BiomassConcentration_ugpL",5,"sunrise4","2021-07-08",0.420054690700617,0.579945309299383
"Cyclopoida_BiomassConcentration_ugpL",5,"sunset1","2021-07-07",0.0572397805644043,0.942760219435596
"Cyclopoida_BiomassConcentration_ugpL",5,"sunset2","2021-07-07",0.0401292781401097,0.95987072185989
"Cyclopoida_BiomassConcentration_ugpL",5,"sunset3","2021-07-07",0.0186598305587286,0.981340169441271
"Cyclopoida_BiomassConcentration_ugpL",5,"sunset4","2021-07-07",0.0987574739440847,0.901242526055915
"Cyclopoida_density_NopL",1,"midnight","2019-07-11",0.193548387096774,0.806451612903226
"Cyclopoida_density_NopL",1,"noon","2019-07-10",0.349775784753363,0.650224215246637
"Cyclopoida_density_NopL",1,"noon2","2019-07-11",0.268187350319972,0.731812649680028
"Cyclopoida_density_NopL",1,"sunrise1","2019-07-11",0.433962264150942,0.566037735849058
"Cyclopoida_density_NopL",1,"sunrise2","2019-07-11",0.453781512605042,0.546218487394958
"Cyclopoida_density_NopL",1,"sunrise3","2019-07-11",0.191616766467066,0.808383233532934
"Cyclopoida_density_NopL",1,"sunrise4","2019-07-11",0.0522727272727272,0.947727272727273
"Cyclopoida_density_NopL",1,"sunset1","2019-07-10",0.123586429725364,0.876413570274636
"Cyclopoida_density_NopL",1,"sunset2","2019-07-10",0.0824295010845988,0.917570498915401
"Cyclopoida_density_NopL",1,"sunset3","2019-07-10",0.0639658848614072,0.936034115138593
"Cyclopoida_density_NopL",1,"sunset4","2019-07-10",0.152626362735382,0.847373637264618
"Cyclopoida_density_NopL",2,"midnight","2019-07-25",0.235668789808917,0.764331210191083
"Cyclopoida_density_NopL",2,"noon","2019-07-24",0.310880829015545,0.689119170984455
"Cyclopoida_density_NopL",2,"noon2","2019-07-25",0.611423974255833,0.388576025744167
"Cyclopoida_density_NopL",2,"sunrise1","2019-07-25",0.463414634146342,0.536585365853658
"Cyclopoida_density_NopL",2,"sunrise2","2019-07-25",0.416666666666668,0.583333333333333
"Cyclopoida_density_NopL",2,"sunrise3","2019-07-25",0.194171630977298,0.805828369022702
"Cyclopoida_density_NopL",2,"sunrise4","2019-07-25",0.371069182389937,0.628930817610063
"Cyclopoida_density_NopL",2,"sunset1","2019-07-24",0.159894575005491,0.840105424994509
"Cyclopoida_density_NopL",2,"sunset2","2019-07-24",0.128919860627178,0.871080139372822
"Cyclopoida_density_NopL",2,"sunset3","2019-07-24",0.0992321323095098,0.90076786769049
"Cyclopoida_density_NopL",2,"sunset4","2019-07-24",0.233055885850178,0.766944114149821
"Cyclopoida_density_NopL",3,"midnight","2020-08-13",0.803874092009685,0.196125907990315
"Cyclopoida_density_NopL",3,"noon","2020-08-12",0.916666666666667,0.0833333333333333
"Cyclopoida_density_NopL",3,"noon2","2020-08-13",0.0659824046920823,0.934017595307918
"Cyclopoida_density_NopL",3,"sunrise1","2020-08-13",0.482593211715968,0.517406788284032
"Cyclopoida_density_NopL",3,"sunrise2","2020-08-13",0.784313725490196,0.215686274509804
"Cyclopoida_density_NopL",3,"sunrise3","2020-08-13",0.554649265905384,0.445350734094616
"Cyclopoida_density_NopL",3,"sunrise4","2020-08-13",0.142095914742451,0.857904085257549
"Cyclopoida_density_NopL",3,"sunset1","2020-08-12",0.157068062827225,0.842931937172774
"Cyclopoida_density_NopL",3,"sunset2","2020-08-12",0.195071868583162,0.804928131416838
"Cyclopoida_density_NopL",3,"sunset3","2020-08-12",0.402439024390243,0.597560975609757
"Cyclopoida_density_NopL",3,"sunset4","2020-08-12",0.642431466030989,0.357568533969011
"Cyclopoida_density_NopL",4,"midnight","2021-06-16",0.567567567567568,0.432432432432432
"Cyclopoida_density_NopL",4,"noon","2021-06-15",0.392349190779794,0.607650809220206
"Cyclopoida_density_NopL",4,"noon2","2021-06-16",0.681818181818183,0.318181818181817
"Cyclopoida_density_NopL",4,"sunrise1","2021-06-16",0.492957746478873,0.507042253521127
"Cyclopoida_density_NopL",4,"sunrise2","2021-06-16",0.576059850374065,0.423940149625935
"Cyclopoida_density_NopL",4,"sunrise3","2021-06-16",0.518518518518518,0.481481481481482
"Cyclopoida_density_NopL",4,"sunrise4","2021-06-16",0.318181818181818,0.681818181818182
"Cyclopoida_density_NopL",4,"sunset1","2021-06-15",0.199999999999999,0.800000000000001
"Cyclopoida_density_NopL",4,"sunset2","2021-06-15",0.0434782608695653,0.956521739130435
"Cyclopoida_density_NopL",4,"sunset3","2021-06-15",0.310344827586207,0.689655172413793
"Cyclopoida_density_NopL",4,"sunset4","2021-06-15",0.331476323119776,0.668523676880224
"Cyclopoida_density_NopL",5,"midnight","2021-07-08",0.317675750185558,0.682324249814442
"Cyclopoida_density_NopL",5,"noon","2021-07-07",0.256133361291676,0.743866638708324
"Cyclopoida_density_NopL",5,"noon2","2021-07-08",0.207920792079208,0.792079207920792
"Cyclopoida_density_NopL",5,"sunrise1","2021-07-08",0.459459459459459,0.540540540540541
"Cyclopoida_density_NopL",5,"sunrise2","2021-07-08",0.660377358490565,0.339622641509435
"Cyclopoida_density_NopL",5,"sunrise3","2021-07-08",0.285714285714285,0.714285714285715
"Cyclopoida_density_NopL",5,"sunrise4","2021-07-08",0.555555555555556,0.444444444444444
"Cyclopoida_density_NopL",5,"sunset1","2021-07-07",0.333333333333333,0.666666666666667
"Cyclopoida_density_NopL",5,"sunset2","2021-07-07",0.11764705882353,0.88235294117647
"Cyclopoida_density_NopL",5,"sunset3","2021-07-07",0.0909090909090909,0.909090909090909
"Cyclopoida_density_NopL",5,"sunset4","2021-07-07",0.265306122448979,0.734693877551021
"nauplius_BiomassConcentration_ugpL",1,"midnight","2019-07-11",0.0622104019475877,0.937789598052412
"nauplius_BiomassConcentration_ugpL",1,"noon","2019-07-10",0.450780101462043,0.549219898537958
"nauplius_BiomassConcentration_ugpL",1,"noon2","2019-07-11",0.175377030744992,0.824622969255009
"nauplius_BiomassConcentration_ugpL",1,"sunrise1","2019-07-11",0.260456835284374,0.739543164715626
"nauplius_BiomassConcentration_ugpL",1,"sunrise2","2019-07-11",0.179955022086064,0.820044977913936
"nauplius_BiomassConcentration_ugpL",1,"sunrise3","2019-07-11",0.122737958530655,0.877262041469345
"nauplius_BiomassConcentration_ugpL",1,"sunrise4","2019-07-11",0.175292923683332,0.824707076316668
"nauplius_BiomassConcentration_ugpL",1,"sunset1","2019-07-10",0.0544012469831135,0.945598753016887
"nauplius_BiomassConcentration_ugpL",1,"sunset2","2019-07-10",0.111847068614068,0.888152931385932
"nauplius_BiomassConcentration_ugpL",1,"sunset3","2019-07-10",0.0390868390740918,0.960913160925908
"nauplius_BiomassConcentration_ugpL",1,"sunset4","2019-07-10",0.0947975956894952,0.905202404310505
"nauplius_BiomassConcentration_ugpL",2,"midnight","2019-07-25",0.241709157973603,0.758290842026397
"nauplius_BiomassConcentration_ugpL",2,"noon","2019-07-24",0.428502617566189,0.571497382433811
"nauplius_BiomassConcentration_ugpL",2,"noon2","2019-07-25",0.39912043375532,0.60087956624468
"nauplius_BiomassConcentration_ugpL",2,"sunrise1","2019-07-25",0.198726825650493,0.801273174349507
"nauplius_BiomassConcentration_ugpL",2,"sunrise2","2019-07-25",0.214469015446216,0.785530984553784
"nauplius_BiomassConcentration_ugpL",2,"sunrise3","2019-07-25",0.164554658342811,0.835445341657189
"nauplius_BiomassConcentration_ugpL",2,"sunrise4","2019-07-25",0.198961102432923,0.801038897567077
"nauplius_BiomassConcentration_ugpL",2,"sunset1","2019-07-24",0.0957904234593831,0.904209576540617
"nauplius_BiomassConcentration_ugpL",2,"sunset2","2019-07-24",0.100834638999365,0.899165361000635
"nauplius_BiomassConcentration_ugpL",2,"sunset3","2019-07-24",0.109249067427757,0.890750932572243
"nauplius_BiomassConcentration_ugpL",2,"sunset4","2019-07-24",0.175861030316173,0.824138969683827
"nauplius_BiomassConcentration_ugpL",3,"midnight","2020-08-13",0.622726601358491,0.377273398641509
"nauplius_BiomassConcentration_ugpL",3,"noon","2020-08-12",0.754263360899668,0.245736639100332
"nauplius_BiomassConcentration_ugpL",3,"noon2","2020-08-13",0.176662881806094,0.823337118193906
"nauplius_BiomassConcentration_ugpL",3,"sunrise1","2020-08-13",0.701440383579513,0.298559616420486
"nauplius_BiomassConcentration_ugpL",3,"sunrise2","2020-08-13",0.703032916170345,0.296967083829655
"nauplius_BiomassConcentration_ugpL",3,"sunrise3","2020-08-13",0.385883373388292,0.614116626611708
"nauplius_BiomassConcentration_ugpL",3,"sunrise4","2020-08-13",0.103752460677299,0.896247539322701
"nauplius_BiomassConcentration_ugpL",3,"sunset1","2020-08-12",0.0717213254412811,0.928278674558719
"nauplius_BiomassConcentration_ugpL",3,"sunset2","2020-08-12",0.0961553797603536,0.903844620239646
"nauplius_BiomassConcentration_ugpL",3,"sunset3","2020-08-12",0.176687032357676,0.823312967642324
"nauplius_BiomassConcentration_ugpL",3,"sunset4","2020-08-12",0.324201875190985,0.675798124809015
"nauplius_BiomassConcentration_ugpL",4,"midnight","2021-06-16",0.478734556232431,0.521265443767569
"nauplius_BiomassConcentration_ugpL",4,"noon","2021-06-15",0.341482172211607,0.658517827788393
"nauplius_BiomassConcentration_ugpL",4,"noon2","2021-06-16",0.543453570600932,0.456546429399068
"nauplius_BiomassConcentration_ugpL",4,"sunrise1","2021-06-16",0.419612806705936,0.580387193294064
"nauplius_BiomassConcentration_ugpL",4,"sunrise2","2021-06-16",0.356353460847279,0.643646539152721
"nauplius_BiomassConcentration_ugpL",4,"sunrise3","2021-06-16",0.398554625610269,0.601445374389731
"nauplius_BiomassConcentration_ugpL",4,"sunrise4","2021-06-16",0.449602918565223,0.550397081434777
"nauplius_BiomassConcentration_ugpL",4,"sunset1","2021-06-15",0.280073792915827,0.719926207084173
"nauplius_BiomassConcentration_ugpL",4,"sunset2","2021-06-15",0.147670567705037,0.852329432294963
"nauplius_BiomassConcentration_ugpL",4,"sunset3","2021-06-15",0.419620468387935,0.580379531612065
"nauplius_BiomassConcentration_ugpL",4,"sunset4","2021-06-15",0.310142788643969,0.689857211356031
"nauplius_BiomassConcentration_ugpL",5,"midnight","2021-07-08",0.484510563666902,0.515489436333098
"nauplius_BiomassConcentration_ugpL",5,"noon","2021-07-07",0.247151410270251,0.752848589729749
"nauplius_BiomassConcentration_ugpL",5,"noon2","2021-07-08",0.421628605986887,0.578371394013113
"nauplius_BiomassConcentration_ugpL",5,"sunrise1","2021-07-08",0.348359890551531,0.651640109448469
"nauplius_BiomassConcentration_ugpL",5,"sunrise2","2021-07-08",0.555341472683198,0.444658527316802
"nauplius_BiomassConcentration_ugpL",5,"sunrise3","2021-07-08",0.494090735008651,0.505909264991349
"nauplius_BiomassConcentration_ugpL",5,"sunrise4","2021-07-08",0.112691226820791,0.887308773179209
"nauplius_BiomassConcentration_ugpL",5,"sunset1","2021-07-07",0.306215043170084,0.693784956829916
"nauplius_BiomassConcentration_ugpL",5,"sunset2","2021-07-07",0.240992002381653,0.759007997618347
"nauplius_BiomassConcentration_ugpL",5,"sunset3","2021-07-07",0.236559688699483,0.763440311300517
"nauplius_BiomassConcentration_ugpL",5,"sunset4","2021-07-07",0.513913950388213,0.486086049611788
"nauplius_density_NopL",1,"midnight","2019-07-11",0.0601503759398496,0.93984962406015
"nauplius_density_NopL",1,"noon","2019-07-10",0.453684006961903,0.546315993038097
"nauplius_density_NopL",1,"noon2","2019-07-11",0.178563205157725,0.821436794842275
"nauplius_density_NopL",1,"sunrise1","2019-07-11",0.255014326647565,0.744985673352435
"nauplius_density_NopL",1,"sunrise2","2019-07-11",0.161735700197239,0.838264299802761
"nauplius_density_NopL",1,"sunrise3","2019-07-11",0.128073184676959,0.871926815323042
"nauplius_density_NopL",1,"sunrise4","2019-07-11",0.183431952662722,0.816568047337278
"nauplius_density_NopL",1,"sunset1","2019-07-10",0.0549424747593332,0.945057525240667
"nauplius_density_NopL",1,"sunset2","2019-07-10",0.109631949882537,0.890368050117463
"nauplius_density_NopL",1,"sunset3","2019-07-10",0.0408274360370168,0.959172563962983
"nauplius_density_NopL",1,"sunset4","2019-07-10",0.0927307610317632,0.907269238968237
"nauplius_density_NopL",2,"midnight","2019-07-25",0.246492985971943,0.753507014028057
"nauplius_density_NopL",2,"noon","2019-07-24",0.445062586926287,0.554937413073713
"nauplius_density_NopL",2,"noon2","2019-07-25",0.412290429904102,0.587709570095898
"nauplius_density_NopL",2,"sunrise1","2019-07-25",0.19811320754717,0.80188679245283
"nauplius_density_NopL",2,"sunrise2","2019-07-25",0.216157205240174,0.783842794759826
"nauplius_density_NopL",2,"sunrise3","2019-07-25",0.169786609162709,0.830213390837291
"nauplius_density_NopL",2,"sunrise4","2019-07-25",0.206921413121846,0.793078586878154
"nauplius_density_NopL",2,"sunset1","2019-07-24",0.0987188400039725,0.901281159996027
"nauplius_density_NopL",2,"sunset2","2019-07-24",0.101394849785408,0.898605150214592
"nauplius_density_NopL",2,"sunset3","2019-07-24",0.11214953271028,0.88785046728972
"nauplius_density_NopL",2,"sunset4","2019-07-24",0.182584269662921,0.817415730337078
"nauplius_density_NopL",3,"midnight","2020-08-13",0.613171001660211,0.386828998339789
"nauplius_density_NopL",3,"noon","2020-08-12",0.749098064939325,0.250901935060675
"nauplius_density_NopL",3,"noon2","2020-08-13",0.177165354330709,0.822834645669291
"nauplius_density_NopL",3,"sunrise1","2020-08-13",0.689800014001354,0.310199985998646
"nauplius_density_NopL",3,"sunrise2","2020-08-13",0.702501330494944,0.297498669505056
"nauplius_density_NopL",3,"sunrise3","2020-08-13",0.391118354043594,0.608881645956406
"nauplius_density_NopL",3,"sunrise4","2020-08-13",0.107816711590297,0.892183288409703
"nauplius_density_NopL",3,"sunset1","2020-08-12",0.0726978998384489,0.927302100161551
"nauplius_density_NopL",3,"sunset2","2020-08-12",0.09691769939625,0.90308230060375
"nauplius_density_NopL",3,"sunset3","2020-08-12",0.16269782576542,0.83730217423458
"nauplius_density_NopL",3,"sunset4","2020-08-12",0.318688315822987,0.681311684177013
"nauplius_density_NopL",4,"midnight","2021-06-16",0.467775467775468,0.532224532224532
"nauplius_density_NopL",4,"noon","2021-06-15",0.33722438391699,0.66277561608301
"nauplius_density_NopL",4,"noon2","2021-06-16",0.540000000000001,0.459999999999999
"nauplius_density_NopL",4,"sunrise1","2021-06-16",0.411764705882353,0.588235294117647
"nauplius_density_NopL",4,"sunrise2","2021-06-16",0.357664233576643,0.642335766423358
"nauplius_density_NopL",4,"sunrise3","2021-06-16",0.397590361445783,0.602409638554217
"nauplius_density_NopL",4,"sunrise4","2021-06-16",0.458239277652371,0.541760722347629
"nauplius_density_NopL",4,"sunset1","2021-06-15",0.278688524590164,0.721311475409836
"nauplius_density_NopL",4,"sunset2","2021-06-15",0.145833333333333,0.854166666666667
"nauplius_density_NopL",4,"sunset3","2021-06-15",0.422110552763819,0.577889447236181
"nauplius_density_NopL",4,"sunset4","2021-06-15",0.323562570462232,0.676437429537768
"nauplius_density_NopL",5,"midnight","2021-07-08",0.469892420775933,0.530107579224067
"nauplius_density_NopL",5,"noon","2021-07-07",0.258426966292135,0.741573033707865
"nauplius_density_NopL",5,"noon2","2021-07-08",0.415774099318403,0.584225900681597
"nauplius_density_NopL",5,"sunrise1","2021-07-08",0.343949044585986,0.656050955414014
"nauplius_density_NopL",5,"sunrise2","2021-07-08",0.549295774647887,0.450704225352113
"nauplius_density_NopL",5,"sunrise3","2021-07-08",0.49425287356322,0.50574712643678
"nauplius_density_NopL",5,"sunrise4","2021-07-08",0.113207547169812,0.886792452830188
"nauplius_density_NopL",5,"sunset1","2021-07-07",0.297297297297298,0.702702702702702
"nauplius_density_NopL",5,"sunset2","2021-07-07",0.234567901234567,0.765432098765433
"nauplius_density_NopL",5,"sunset3","2021-07-07",0.228571428571428,0.771428571428572
"nauplius_density_NopL",5,"sunset4","2021-07-07",0.51063829787234,0.48936170212766
"Rotifera_BiomassConcentration_ugpL",1,"midnight","2019-07-11",0.744860695766394,0.255139304233605
"Rotifera_BiomassConcentration_ugpL",1,"noon","2019-07-10",0.947002221003763,0.052997778996237
"Rotifera_BiomassConcentration_ugpL",1,"noon2","2019-07-11",0.337700385946015,0.662299614053985
"Rotifera_BiomassConcentration_ugpL",1,"sunrise1","2019-07-11",0.992768198102121,0.00723180189787941
"Rotifera_BiomassConcentration_ugpL",1,"sunrise2","2019-07-11",0.926311419249949,0.0736885807500506
"Rotifera_BiomassConcentration_ugpL",1,"sunrise3","2019-07-11",0.15193661892287,0.84806338107713
"Rotifera_BiomassConcentration_ugpL",1,"sunrise4","2019-07-11",0.246010474611528,0.753989525388472
"Rotifera_BiomassConcentration_ugpL",1,"sunset1","2019-07-10",0.0213340682315884,0.978665931768412
"Rotifera_BiomassConcentration_ugpL",1,"sunset2","2019-07-10",0.301683371014618,0.698316628985382
"Rotifera_BiomassConcentration_ugpL",1,"sunset3","2019-07-10",0.315673265889039,0.684326734110961
"Rotifera_BiomassConcentration_ugpL",1,"sunset4","2019-07-10",0.210047445865798,0.789952554134202
"Rotifera_BiomassConcentration_ugpL",2,"midnight","2019-07-25",0.227909919441426,0.772090080558574
"Rotifera_BiomassConcentration_ugpL",2,"noon","2019-07-24",0.387662878385406,0.612337121614594
"Rotifera_BiomassConcentration_ugpL",2,"noon2","2019-07-25",0.176485486643863,0.823514513356137
"Rotifera_BiomassConcentration_ugpL",2,"sunrise1","2019-07-25",0.115171465490917,0.884828534509083
"Rotifera_BiomassConcentration_ugpL",2,"sunrise2","2019-07-25",0.172736997572935,0.827263002427065
"Rotifera_BiomassConcentration_ugpL",2,"sunrise3","2019-07-25",0.174074505385932,0.825925494614068
"Rotifera_BiomassConcentration_ugpL",2,"sunrise4","2019-07-25",0.130061285146465,0.869938714853535
"Rotifera_BiomassConcentration_ugpL",2,"sunset1","2019-07-24",0.0482566256031843,0.951743374396816
"Rotifera_BiomassConcentration_ugpL",2,"sunset2","2019-07-24",0.0769274219873956,0.923072578012604
"Rotifera_BiomassConcentration_ugpL",2,"sunset3","2019-07-24",0.199715890979756,0.800284109020244
"Rotifera_BiomassConcentration_ugpL",2,"sunset4","2019-07-24",0.124595118278696,0.875404881721304
"Rotifera_BiomassConcentration_ugpL",3,"midnight","2020-08-13",0.629312336226278,0.370687663773722
"Rotifera_BiomassConcentration_ugpL",3,"noon","2020-08-12",0.465955942384104,0.534044057615896
"Rotifera_BiomassConcentration_ugpL",3,"noon2","2020-08-13",0.554546100561295,0.445453899438705
"Rotifera_BiomassConcentration_ugpL",3,"sunrise1","2020-08-13",0.872958487360998,0.127041512639002
"Rotifera_BiomassConcentration_ugpL",3,"sunrise2","2020-08-13",0.6526547403617,0.347345259638299
"Rotifera_BiomassConcentration_ugpL",3,"sunrise3","2020-08-13",0.737670965470595,0.262329034529405
"Rotifera_BiomassConcentration_ugpL",3,"sunrise4","2020-08-13",0.807979823103769,0.192020176896231
"Rotifera_BiomassConcentration_ugpL",3,"sunset1","2020-08-12",0.571110170460794,0.428889829539206
"Rotifera_BiomassConcentration_ugpL",3,"sunset2","2020-08-12",0.685229916369361,0.314770083630639
"Rotifera_BiomassConcentration_ugpL",3,"sunset3","2020-08-12",0.711733040673905,0.288266959326095
"Rotifera_BiomassConcentration_ugpL",3,"sunset4","2020-08-12",0.632014678249392,0.367985321750608
"Rotifera_BiomassConcentration_ugpL",4,"midnight","2021-06-16",0.627414481039325,0.372585518960675
"Rotifera_BiomassConcentration_ugpL",4,"noon","2021-06-15",0.367832874102019,0.632167125897981
"Rotifera_BiomassConcentration_ugpL",4,"noon2","2021-06-16",0.623716915553841,0.376283084446159
"Rotifera_BiomassConcentration_ugpL",4,"sunrise1","2021-06-16",0.38084532671415,0.61915467328585
"Rotifera_BiomassConcentration_ugpL",4,"sunrise2","2021-06-16",0.503898887456652,0.496101112543348
"Rotifera_BiomassConcentration_ugpL",4,"sunrise3","2021-06-16",0.661885689464455,0.338114310535545
"Rotifera_BiomassConcentration_ugpL",4,"sunrise4","2021-06-16",0.636441083095924,0.363558916904076
"Rotifera_BiomassConcentration_ugpL",4,"sunset1","2021-06-15",0.389242455957911,0.610757544042089
"Rotifera_BiomassConcentration_ugpL",4,"sunset2","2021-06-15",0.279214953106958,0.720785046893042
"Rotifera_BiomassConcentration_ugpL",4,"sunset3","2021-06-15",0.569869034082657,0.430130965917343
"Rotifera_BiomassConcentration_ugpL",4,"sunset4","2021-06-15",0.733937430770877,0.266062569229123
"Rotifera_BiomassConcentration_ugpL",5,"midnight","2021-07-08",0.729665647506298,0.270334352493702
"Rotifera_BiomassConcentration_ugpL",5,"noon","2021-07-07",0.221462495842962,0.778537504157038
"Rotifera_BiomassConcentration_ugpL",5,"noon2","2021-07-08",0.498094115937279,0.501905884062721
"Rotifera_BiomassConcentration_ugpL",5,"sunrise1","2021-07-08",0.314916880043421,0.685083119956579
"Rotifera_BiomassConcentration_ugpL",5,"sunrise2","2021-07-08",0.62905939490525,0.37094060509475
"Rotifera_BiomassConcentration_ugpL",5,"sunrise3","2021-07-08",0.369562645310059,0.630437354689941
"Rotifera_BiomassConcentration_ugpL",5,"sunrise4","2021-07-08",0.238266969206298,0.761733030793702
"Rotifera_BiomassConcentration_ugpL",5,"sunset1","2021-07-07",0.686274797856876,0.313725202143123
"Rotifera_BiomassConcentration_ugpL",5,"sunset2","2021-07-07",0.463281558655176,0.536718441344824
"Rotifera_BiomassConcentration_ugpL",5,"sunset3","2021-07-07",0.749645786180487,0.250354213819513
